,target,prediction,class_0_prob,class_1_prob,gender
10389,1,1,0.3197644749964502,0.6802355250035498,Male
22913,1,1,0.3121769992053819,0.6878230007946181,Male
18838,0,0,0.7988858895998893,0.2011141104001107,Male
27954,1,1,0.11550730205664494,0.884492697943355,Female
15561,1,1,0.2093231957714543,0.7906768042285457,Male
847,1,1,0.3112597668080659,0.6887402331919341,Male
9908,1,1,0.051355201730047706,0.9486447982699523,Male
15211,1,0,0.9427419940912727,0.057258005908727275,Male
37177,0,0,0.9398657386596775,0.06013426134032255,Female
26894,0,0,0.9778157081049785,0.02218429189502149,Female
28569,0,1,0.39451355558505596,0.605486444414944,Male
41603,0,0,0.9004073320279302,0.09959266797206982,Male
31536,0,0,0.9928513560914997,0.007148643908500342,Female
45871,1,1,0.41353197216328474,0.5864680278367153,Male
37280,1,0,0.7073042619639494,0.2926957380360506,Male
17518,1,0,0.6777276843917222,0.3222723156082778,Male
21228,0,0,0.9913631314222303,0.00863686857776966,Female
33851,1,1,0.3785001406542995,0.6214998593457005,Male
44397,0,0,0.9901173053278184,0.009882694672181632,Male
30365,1,0,0.8042362671462797,0.19576373285372023,Male
44585,0,0,0.9975852963128299,0.00241470368717017,Male
41817,1,1,0.35188637235048714,0.6481136276495129,Male
5541,0,0,0.9792917225523422,0.020708277447657755,Male
43579,0,0,0.988843076541185,0.011156923458814973,Female
6757,0,0,0.9291262707561809,0.07087372924381911,Female
14769,0,0,0.9823348569465941,0.017665143053405913,Male
43467,1,1,0.16512038789519468,0.8348796121048053,Male
15361,0,0,0.7678328468838882,0.23216715311611183,Male
16341,0,0,0.9531510531179956,0.0468489468820044,Female
40721,0,0,0.9947641552626136,0.005235844737386409,Female
37181,0,0,0.6362934445378703,0.36370655546212965,Male
17053,1,1,0.10807952269094012,0.8919204773090599,Male
13203,0,0,0.8757059360936112,0.12429406390638881,Male
17756,1,1,0.1614952843895009,0.8385047156104991,Male
41014,0,0,0.9870036633190318,0.012996336680968223,Female
39945,1,1,0.3445612600289909,0.6554387399710091,Male
22672,0,0,0.5980188554968149,0.40198114450318506,Male
35077,0,0,0.892762377228291,0.10723762277170899,Male
8420,0,0,0.9817028892339035,0.018297110766096532,Male
11457,0,0,0.869672669883365,0.130327330116635,Female
38054,1,1,0.09958697776178738,0.9004130222382126,Male
32905,1,1,0.02921012690406266,0.9707898730959373,Male
19375,0,0,0.8941195488300566,0.10588045116994332,Male
34897,1,0,0.5287019363682403,0.47129806363175974,Male
45006,0,0,0.8687781602901887,0.1312218397098113,Male
8468,1,0,0.5257331516092156,0.4742668483907843,Female
34212,0,0,0.7816050077256758,0.2183949922743243,Male
9801,1,1,0.4845108314299532,0.5154891685700468,Male
7267,0,0,0.9920156043011636,0.007984395698836367,Female
32851,1,1,0.4797336896241785,0.5202663103758215,Male
32410,0,0,0.9901126960303657,0.009887303969634359,Female
33812,0,0,0.9978224957289414,0.0021775042710585665,Female
47907,0,1,0.49495781384998616,0.5050421861500138,Male
19341,1,1,0.14646366071210415,0.8535363392878959,Female
38293,0,0,0.9987893071775785,0.0012106928224214866,Male
41596,0,0,0.6951198115110013,0.3048801884889986,Male
26311,0,0,0.9959825364796356,0.004017463520364354,Male
23026,0,0,0.9612450893605098,0.03875491063949025,Female
23882,0,0,0.8409189926264553,0.15908100737354466,Male
1483,0,0,0.9833857461902247,0.016614253809775336,Male
10453,1,0,0.9217069229896808,0.07829307701031916,Male
42436,0,0,0.9995182389500086,0.0004817610499913986,Female
11751,0,0,0.9803323250521856,0.019667674947814438,Female
2290,0,0,0.9972546498274096,0.002745350172590407,Female
45856,0,0,0.9992748616019528,0.0007251383980472349,Male
15578,0,0,0.8539200570094132,0.14607994299058683,Male
40743,1,1,0.17565399118178582,0.8243460088182142,Female
43571,0,0,0.7074310860031919,0.29256891399680807,Male
25278,0,0,0.572305922452115,0.4276940775478851,Male
44289,0,0,0.9179026312583525,0.08209736874164747,Male
11416,1,0,0.942059091364468,0.05794090863553208,Male
42987,0,0,0.9378491871454021,0.06215081285459785,Female
10609,1,1,0.3230369926980078,0.6769630073019922,Male
14261,0,0,0.9915818904463338,0.008418109553666205,Female
15652,0,0,0.5599021389742354,0.4400978610257646,Male
37246,0,0,0.9701152054549869,0.029884794545013114,Female
48052,0,0,0.7468962154922933,0.25310378450770665,Male
44879,1,0,0.9780587393695671,0.021941260630432856,Female
27589,0,0,0.593609800776661,0.4063901992233389,Male
6981,0,0,0.5578807353078588,0.4421192646921413,Male
19111,0,0,0.9881049582801144,0.011895041719885644,Female
20402,0,0,0.9876473556575545,0.012352644342445516,Female
10827,0,0,0.6881204899179187,0.31187951008208126,Male
30488,0,0,0.9605262780656574,0.03947372193434263,Female
6119,0,0,0.805597817147301,0.194402182852699,Male
23058,0,1,0.3092613444892558,0.6907386555107442,Male
27827,0,0,0.9989757327260789,0.0010242672739211667,Female
26070,0,0,0.9788060347820237,0.021193965217976347,Male
22847,1,1,0.27828804117338524,0.7217119588266148,Male
39735,1,0,0.7502091819274044,0.24979081807259568,Male
20090,0,0,0.7967295287018012,0.2032704712981987,Male
35992,0,0,0.9894252866863464,0.010574713313653509,Female
41930,0,0,0.9251004506854793,0.07489954931452071,Female
7024,0,0,0.9475364744258277,0.05246352557417238,Male
46877,0,1,0.4199994352965186,0.5800005647034814,Male
22477,0,0,0.9979258739069538,0.002074126093046259,Male
13988,0,0,0.9919198728017713,0.008080127198228685,Male
48395,1,1,0.302156715886131,0.697843284113869,Male
32258,1,1,0.10777909448600542,0.8922209055139946,Male
36264,0,0,0.8493351981928863,0.1506648018071137,Male
30731,0,1,0.42122952994961793,0.5787704700503821,Male
8570,0,0,0.7235500235501807,0.2764499764498193,Male
25094,0,0,0.9906721522385012,0.009327847761498753,Male
48600,0,0,0.9964524154500594,0.003547584549940631,Male
20164,1,1,0.42898559990332397,0.571014400096676,Male
28384,0,0,0.985162583170437,0.014837416829563013,Female
1453,1,1,0.15079135752267636,0.8492086424773236,Male
44043,1,0,0.7585355412674317,0.24146445873256833,Male
39953,0,0,0.7871616175752453,0.2128383824247547,Male
15010,0,0,0.9979871428485881,0.002012857151411829,Female
21981,0,0,0.6209524052458557,0.3790475947541443,Male
29206,0,0,0.924027356087461,0.07597264391253902,Male
22637,1,0,0.6836003910707635,0.31639960892923646,Male
13734,0,0,0.972121512048018,0.02787848795198199,Female
6404,0,0,0.9919799642693006,0.008020035730699433,Male
12123,0,0,0.9868606883216905,0.013139311678309477,Male
9242,1,1,0.05416657598892394,0.9458334240110761,Male
45297,1,0,0.7556099695690658,0.2443900304309342,Male
40735,0,0,0.928207342977148,0.07179265702285198,Female
24684,0,0,0.8593348522983892,0.1406651477016108,Female
4615,0,0,0.994225078443597,0.005774921556402999,Male
23392,0,0,0.9934838675635769,0.006516132436423091,Female
18902,0,0,0.7583988719667178,0.24160112803328218,Male
45426,0,0,0.9809327996540438,0.019067200345956162,Male
10474,0,0,0.7585355412674317,0.24146445873256833,Male
25999,0,0,0.9393647276109905,0.060635272389009426,Male
9008,1,1,0.33987315722207967,0.6601268427779203,Male
2194,0,1,0.4991870634999188,0.5008129365000812,Male
40375,0,0,0.9667612694022423,0.03323873059775768,Female
44865,0,0,0.5541345143015912,0.44586548569840884,Male
29930,0,0,0.8791481707322013,0.12085182926779864,Male
20868,0,0,0.9662418152575112,0.033758184742488775,Female
12104,0,0,0.986612076837669,0.013387923162330916,Female
14856,1,1,0.39538590845891386,0.6046140915410861,Male
24382,0,0,0.8071343637983182,0.1928656362016819,Male
36384,0,0,0.9958968836521572,0.004103116347842748,Female
13462,0,0,0.7528206671415266,0.2471793328584734,Male
6730,0,0,0.8644535566209368,0.13554644337906324,Male
13999,0,0,0.8669630714752055,0.1330369285247945,Male
24017,0,0,0.9990215624264006,0.0009784375735993381,Female
9478,0,0,0.956037679150154,0.043962320849846005,Male
46669,0,1,0.4708489146354756,0.5291510853645244,Male
5787,0,0,0.9766484704012643,0.02335152959873566,Female
39591,0,0,0.9757962427605265,0.024203757239473527,Female
44887,0,0,0.9175639697665888,0.08243603023341119,Female
27132,1,1,0.051793000267819744,0.9482069997321803,Male
3277,0,0,0.7725723438619955,0.22742765613800456,Male
36645,0,0,0.9512747607819838,0.04872523921801617,Male
41104,0,0,0.9986016831349545,0.001398316865045518,Female
42897,0,0,0.9526738532124599,0.047326146787540116,Male
45544,1,1,0.30838357589022536,0.6916164241097746,Male
32859,1,1,0.010454985263046668,0.9895450147369533,Male
45252,0,0,0.9734573532755104,0.02654264672448961,Male
23153,1,0,0.7787696161761114,0.22123038382388863,Male
23313,1,0,0.5803119395711629,0.41968806042883705,Male
31479,0,0,0.9787376948150632,0.021262305184936815,Female
46233,1,0,0.523392126411877,0.4766078735881229,Male
15618,1,1,0.1949293987940216,0.8050706012059784,Male
10842,1,0,0.6089665520677686,0.3910334479322314,Male
32831,0,1,0.4436693401788566,0.5563306598211434,Male
304,0,0,0.729888878308025,0.27011112169197504,Female
14614,0,0,0.9923738132484339,0.007626186751566128,Female
21723,1,1,0.38667042012014297,0.613329579879857,Male
152,0,0,0.9710939507351499,0.028906049264850103,Female
44801,0,0,0.8782868155230225,0.12171318447697756,Male
35449,0,0,0.996803500564581,0.003196499435419015,Male
3445,1,1,0.32051107293059666,0.6794889270694033,Male
17815,0,0,0.7518154907650683,0.2481845092349318,Male
15017,0,0,0.7830174404869883,0.21698255951301165,Male
42743,0,0,0.9947104959394447,0.005289504060555307,Female
1418,1,1,0.34574996750381215,0.6542500324961878,Female
4702,0,0,0.997949953997413,0.0020500460025869582,Female
14145,1,1,0.25715343354256526,0.7428465664574347,Male
45700,1,0,0.5950100912232512,0.40498990877674884,Male
5561,0,0,0.994191996832006,0.005808003167993984,Female
30108,0,0,0.9941340924071148,0.005865907592885239,Male
7374,0,0,0.7356788859744084,0.26432111402559155,Male
38041,0,0,0.8750190391702182,0.12498096082978183,Male
30208,0,0,0.9992443602791974,0.0007556397208026046,Male
18606,0,0,0.99332883695758,0.006671163042420005,Male
26585,0,0,0.9834594003531709,0.016540599646829097,Female
34634,0,0,0.9889437901270384,0.011056209872961662,Female
33491,0,0,0.9929905456235293,0.007009454376470696,Female
42380,0,0,0.998877571284526,0.0011224287154739429,Female
38629,0,0,0.5902025262757986,0.40979747372420144,Male
31179,0,0,0.9970922402615954,0.002907759738404624,Male
40071,1,1,0.10117587444356935,0.8988241255564307,Female
15551,1,1,0.2006502910223421,0.7993497089776579,Male
28877,1,1,0.27874636982155543,0.7212536301784446,Male
7815,0,0,0.9976645580310836,0.0023354419689164316,Female
40147,0,0,0.974147686511204,0.025852313488796,Female
22730,1,0,0.9474470138661742,0.05255298613382572,Male
34659,0,0,0.9833323963536068,0.01666760364639323,Male
9520,0,0,0.7870887921141192,0.21291120788588078,Male
11836,1,1,0.025847660077021772,0.9741523399229782,Male
8256,1,1,0.3650317095163994,0.6349682904836006,Male
28889,0,0,0.6938456792436218,0.30615432075637816,Male
6851,0,0,0.9728203500764332,0.027179649923566793,Male
4726,0,1,0.4965205438603516,0.5034794561396484,Male
3257,0,0,0.9406835988248622,0.05931640117513785,Male
44421,0,0,0.9629881289179099,0.03701187108209017,Male
27806,0,0,0.9948735552457939,0.005126444754206051,Female
8445,0,0,0.9976107456354245,0.002389254364575516,Female
37147,1,0,0.6389947897525288,0.3610052102474713,Male
12425,0,0,0.67424240300918,0.32575759699081996,Male
40406,0,0,0.9988463251237171,0.0011536748762829522,Female
26607,0,0,0.8317879205112871,0.16821207948871283,Female
4832,1,0,0.6799488757661061,0.32005112423389387,Male
20419,0,0,0.9068267679889521,0.09317323201104794,Male
6133,0,0,0.8338730316775768,0.16612696832242324,Male
4500,0,0,0.9300232706779382,0.06997672932206177,Female
28683,0,0,0.9955965106753852,0.004403489324614776,Female
2942,0,0,0.8190200762929793,0.18097992370702065,Male
46752,1,0,0.6258828845452322,0.37411711545476783,Male
28195,0,0,0.9908212468898819,0.009178753110118034,Female
6872,0,1,0.14785387452096443,0.8521461254790356,Male
7397,0,0,0.6460908703798348,0.3539091296201652,Male
41729,0,0,0.9977233700497526,0.0022766299502473284,Male
40189,0,0,0.9915196120181086,0.008480387981891416,Male
46652,0,0,0.7133947694550604,0.2866052305449396,Male
19287,0,0,0.9867750884901134,0.013224911509886564,Female
40013,0,0,0.8931531784553344,0.10684682154466561,Male
44159,1,0,0.7513652755137341,0.24863472448626595,Male
19246,0,0,0.9108530024582264,0.08914699754177359,Female
46035,0,0,0.9760780312291818,0.02392196877081822,Male
5020,0,0,0.9988808621817699,0.0011191378182301213,Female
20184,0,0,0.6465361632158744,0.3534638367841256,Female
47312,0,0,0.9071151807310568,0.0928848192689432,Female
25715,1,0,0.540985314518956,0.459014685481044,Male
17372,0,0,0.96077833414288,0.03922166585711998,Male
41726,0,0,0.9895383336721734,0.010461666327826583,Female
25070,0,0,0.9773383272277637,0.0226616727722363,Female
20602,1,1,0.39179661878573735,0.6082033812142627,Female
13649,0,0,0.9904950999705148,0.009504900029485225,Male
40369,1,0,0.6355757428291218,0.3644242571708783,Male
2901,1,1,0.014330447306138194,0.9856695526938618,Male
5352,0,0,0.9917292935301892,0.008270706469810785,Male
32660,0,0,0.9902127108074497,0.00978728919255029,Female
3628,0,0,0.9863259316325589,0.01367406836744117,Female
10761,0,0,0.8681380275491672,0.13186197245083278,Male
24761,0,0,0.876339685123429,0.12366031487657105,Female
14832,0,0,0.8072026127984534,0.19279738720154657,Male
44341,1,1,0.1914736421811769,0.8085263578188231,Male
29201,0,0,0.9931147166522974,0.006885283347702538,Male
9011,0,0,0.9907713593198455,0.009228640680154459,Male
4201,0,1,0.42054497807753766,0.5794550219224623,Male
10802,0,0,0.5158733993288802,0.4841266006711198,Male
36957,0,0,0.9008378137721874,0.09916218622781255,Male
10791,0,0,0.9964159207595314,0.0035840792404685058,Female
48432,0,1,0.3771685970870654,0.6228314029129346,Male
8920,0,0,0.9980358658329105,0.001964134167089501,Female
34837,0,0,0.9792109989070704,0.020789001092929575,Male
33681,0,0,0.9378902662609614,0.0621097337390386,Male
6535,1,1,0.0038083831701217763,0.9961916168298782,Male
25777,1,1,0.1526693703472699,0.8473306296527301,Male
9634,0,0,0.9955957984008594,0.004404201599140553,Female
43990,0,0,0.6990840745332191,0.3009159254667809,Male
33968,0,1,0.4861529213226353,0.5138470786773647,Male
2240,1,1,0.04568215164004197,0.954317848359958,Male
8358,0,0,0.9933895691722844,0.006610430827715648,Female
19681,0,0,0.5032318455331817,0.49676815446681827,Male
20783,0,0,0.9995531617695335,0.000446838230466586,Female
34563,0,0,0.9979077835343141,0.002092216465685928,Female
42957,0,0,0.9917601808939505,0.008239819106049541,Male
12214,0,0,0.9993366483624523,0.0006633516375477135,Female
19528,0,0,0.9753449016890824,0.024655098310917632,Female
46034,0,0,0.9907271412130827,0.00927285878691735,Male
2237,1,1,0.3671655994534554,0.6328344005465446,Male
35551,0,0,0.8347638247672441,0.16523617523275594,Male
44981,0,0,0.9895723343196462,0.010427665680353833,Male
6902,0,0,0.9973233178527204,0.0026766821472795597,Female
47216,0,0,0.972842168109388,0.027157831890612084,Male
19236,0,0,0.9990947556763798,0.0009052443236201441,Female
47945,1,1,0.17475387863607228,0.8252461213639277,Male
17497,0,0,0.6855965351962251,0.3144034648037749,Male
32422,0,0,0.9920235370389314,0.007976462961068586,Female
47017,0,0,0.641593683268878,0.35840631673112194,Male
4203,1,1,0.02341367184886567,0.9765863281511343,Male
20153,0,0,0.913254273214394,0.08674572678560602,Male
30038,0,0,0.9823608869345543,0.017639113065445734,Male
40278,0,0,0.733858972907586,0.2661410270924141,Male
12728,0,0,0.9893958709499588,0.010604129050041131,Male
39496,0,0,0.9667602027326114,0.033239797267388516,Male
41132,1,1,0.25396147225950005,0.7460385277405,Male
40807,0,0,0.7355017719808529,0.26449822801914713,Male
20777,0,0,0.8756572014285997,0.12434279857140028,Male
29456,0,0,0.9954318548306446,0.004568145169355391,Female
34427,0,0,0.9950556442808338,0.004944355719166176,Male
27270,0,0,0.98362907511287,0.016370924887129972,Female
26717,0,0,0.888804555438781,0.11119544456121895,Male
46677,0,1,0.4941455110080376,0.5058544889919624,Male
22714,0,0,0.8459401369795541,0.1540598630204459,Male
13150,0,0,0.8748816748946404,0.12511832510535958,Male
34104,0,0,0.959711967769867,0.040288032230133046,Male
491,0,0,0.9152674504192904,0.08473254958070962,Male
43836,1,1,0.32914775701642374,0.6708522429835763,Male
14565,0,0,0.7960137856170431,0.20398621438295697,Male
34856,0,0,0.99732485920322,0.002675140796780038,Female
15382,1,1,0.22149401687510206,0.7785059831248979,Male
22853,1,0,0.9761117167164182,0.023888283283581845,Female
14554,1,0,0.6650233297373949,0.3349766702626052,Male
25261,1,1,0.0009489028242295472,0.9990510971757705,Male
28062,1,1,0.05338231041921315,0.9466176895807868,Male
47646,0,1,0.2174107561297124,0.7825892438702876,Male
11749,0,0,0.9593843030000795,0.04061569699992053,Male
19737,0,0,0.7389205998264949,0.26107940017350506,Male
10577,0,0,0.9962724831671725,0.003727516832827508,Female
13466,1,1,0.004525419564551547,0.9954745804354485,Male
34656,0,0,0.8537473123563315,0.14625268764366844,Male
29577,0,0,0.9693419470485023,0.030658052951497695,Male
15431,1,0,0.7405356103900036,0.2594643896099964,Male
10644,0,0,0.9420689184747884,0.0579310815252117,Male
7718,1,1,0.39483537237201616,0.6051646276279838,Male
37484,0,0,0.8872771598468724,0.11272284015312758,Male
37794,0,0,0.8429614909707113,0.1570385090292887,Female
32221,1,0,0.5443829382242547,0.4556170617757453,Male
2718,0,0,0.718859354202688,0.28114064579731207,Male
31409,0,0,0.6356813985441343,0.36431860145586575,Male
7557,1,0,0.8210562932037371,0.1789437067962629,Male
5726,0,0,0.9922075207819069,0.007792479218093078,Male
18398,0,0,0.7153421514677811,0.2846578485322189,Male
24007,1,0,0.5784441032463631,0.4215558967536369,Male
9266,0,0,0.5961404515934001,0.40385954840659993,Male
7870,1,1,0.12478356526480516,0.8752164347351948,Male
48048,0,0,0.9857730208431462,0.014226979156853791,Female
